TagCode,Subbasin,ReleaseSite,FirstWellsDate,LastDetectionDate,LastDetectionSite,Fate,Basin,SpillYear,WellsYear,ClassifiedZone,CorrectedFate,Rear Type Code,Harvest_Status,HarvestExposure,FallSpillHours,FallSpillDays,FallTotalSpill,SpringSpillHours,SpringSpillDays,SpringTotalSpill,ReturnedDownstream
3D9.257C5C63AF,Wenatchee,WENATR - Wenatchee River,2008-09-25T07:08:00Z,2009-05-21T10:39:00Z,BCC - BON PH2 Corner Collector,Downstream,Wenatchee,2009,2008,Below,Downstream,H,Open,1,644,37,5951,30,14,256.3,1
3D9.257C5C6857,Wenatchee,WENATR - Wenatchee River,2008-10-30T17:40:00Z,2008-10-30T17:42:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5C6953,Wenatchee,WENATR - Wenatchee River,2008-09-04T18:45:00Z,2008-09-29T16:32:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5C7719,Wenatchee,WENATR - Wenatchee River,2009-09-21T15:50:00Z,2009-09-21T15:50:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C5C7945,Wenatchee,WENATR - Wenatchee River,2008-09-11T15:30:00Z,2008-09-11T15:30:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5C7C99,Wenatchee,WENATR - Wenatchee River,2008-09-26T03:32:00Z,2008-09-26T03:33:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5C80D5,Wenatchee,WENATR - Wenatchee River,2008-10-29T14:01:00Z,2008-10-29T14:01:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5C8E2C,Wenatchee,WENATR - Wenatchee River,2009-04-20T11:15:00Z,2009-05-04T21:31:00Z,ENL - Lower Entiat River,Downstream,Wenatchee,2009,2009,Below,Downstream,H,Open,1,644,37,5951,30,14,256.3,1
3D9.257C5C90CB,Wenatchee,WENATR - Wenatchee River,2008-09-21T13:42:00Z,2008-09-21T13:42:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5CE475,Wenatchee,WENATR - Wenatchee River,2008-10-08T01:57:00Z,2008-10-08T01:58:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5D1AF9,Wenatchee,WENATR - Wenatchee River,2008-09-11T22:10:00Z,2008-09-11T22:11:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5D49C0,Wenatchee,WENATR - Wenatchee River,2008-10-02T11:15:00Z,2008-10-02T11:15:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5D5279,Wenatchee,WENATR - Wenatchee River,2010-09-10T17:06:00Z,2010-09-10T17:06:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2011,2010,Wells Dam,At Wells,H,Open,1,631,31,4091.1,146,22,1891.7,0
3D9.257C5D690A,Wenatchee,WENATR - Wenatchee River,2009-09-03T13:30:00Z,2009-09-03T13:31:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C5D6E03,Wenatchee,WENATR - Wenatchee River,2010-08-12T14:15:00Z,2010-08-12T14:17:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2011,2010,Wells Dam,At Wells,H,Open,1,631,31,4091.1,146,22,1891.7,0
3D9.257C5F320D,Wenatchee,WENATR - Wenatchee River,2007-10-31T06:39:00Z,2007-10-31T07:03:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C5F371A,Wenatchee,WENATR - Wenatchee River,2008-10-02T10:57:00Z,2008-10-02T10:59:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5F3751,Wenatchee,WENATR - Wenatchee River,2008-07-23T15:30:00Z,2008-11-06T09:24:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5F395D,Wenatchee,WENATR - Wenatchee River,2007-10-15T16:30:00Z,2007-10-15T16:33:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C5F3AC3,Wenatchee,WENATR - Wenatchee River,2009-08-13T13:46:00Z,2009-08-13T13:47:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C5F3F99,Wenatchee,WENATR - Wenatchee River,2009-09-13T21:55:00Z,2009-09-13T21:55:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C5F3FB4,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2008-09-25T09:12:00Z,2009-05-03T16:10:00Z,TUF - Tumwater Dam Adult Fishway,Downstream,Wenatchee,2009,2008,Below,Downstream,H,Open,1,644,37,5951,30,14,256.3,1
3D9.257C5F4294,Wenatchee,WENATR - Wenatchee River,2009-09-08T15:46:00Z,2009-09-08T15:47:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C5F4DEF,Wenatchee,WENATR - Wenatchee River,2009-09-05T15:57:00Z,2009-09-05T15:57:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C5F562B,Wenatchee,WENATR - Wenatchee River,2010-08-19T15:58:00Z,2011-04-25T07:01:00Z,RRJ - Rocky Reach Dam Juvenile,Downstream,Wenatchee,2011,2010,Below,Downstream,H,Open,1,631,31,4091.1,146,22,1891.7,1
3D9.257C5F5641,Wenatchee,WENATR - Wenatchee River,2007-09-04T09:12:00Z,2007-09-10T17:11:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C5F5731,Wenatchee,WENATR - Wenatchee River,2008-07-28T20:58:00Z,2008-07-28T21:00:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5F5899,Wenatchee,WENATR - Wenatchee River,2007-11-23T15:29:00Z,2007-11-23T15:30:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C5F5E98,Wenatchee,WENATR - Wenatchee River,2007-09-02T14:29:00Z,2007-09-02T14:30:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C5F6416,Wenatchee,WENATR - Wenatchee River,2008-07-07T19:39:00Z,2008-07-07T19:40:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5F697A,Wenatchee,WENATR - Wenatchee River,2008-08-20T19:44:00Z,2008-08-20T19:45:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5F6A7F,Wenatchee,WENATR - Wenatchee River,2007-09-17T17:01:00Z,2007-09-17T17:02:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C5F6BC8,Wenatchee,WENATR - Wenatchee River,2008-08-04T07:25:00Z,2009-04-23T03:42:00Z,RRF - Rocky Reach Fishway,Downstream,Wenatchee,2009,2008,Below,Downstream,H,Open,1,644,37,5951,30,14,256.3,1
3D9.257C5F6C58,Wenatchee,WENATR - Wenatchee River,2008-08-31T18:50:00Z,2008-08-31T18:51:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5F6D0A,Wenatchee,WENATR - Wenatchee River,2008-11-13T13:51:00Z,2008-11-13T13:52:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5FBBB7,Wenatchee,WENATR - Wenatchee River,2008-09-26T12:22:00Z,2008-09-26T12:22:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5FBBC6,Wenatchee,WENATR - Wenatchee River,2010-08-10T19:33:00Z,2010-08-10T19:33:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2011,2010,Wells Dam,At Wells,H,Open,1,631,31,4091.1,146,22,1891.7,0
3D9.257C5FC344,Wenatchee,WENATR - Wenatchee River,2008-07-25T20:17:00Z,2008-11-18T10:36:00Z,RRF - Rocky Reach Fishway,Downstream,Wenatchee,2009,2008,Below,Downstream,H,Open,1,644,37,5951,30,14,256.3,1
3D9.257C5FCBE9,Wenatchee,WENATR - Wenatchee River,2008-09-02T16:12:00Z,2008-09-02T16:12:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5FCF6F,Wenatchee,WENATR - Wenatchee River,2009-09-08T16:29:00Z,2009-09-08T16:31:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C5FD44A,Wenatchee,WENATR - Wenatchee River,2009-03-21T13:07:00Z,2009-03-21T13:09:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2009,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5FD6B1,Wenatchee,WENATR - Wenatchee River,2007-10-27T09:06:00Z,2007-10-27T09:08:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C5FD937,Wenatchee,WENATR - Wenatchee River,2009-08-26T19:21:00Z,2009-08-26T19:22:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C5FD9D9,Wenatchee,WENATR - Wenatchee River,2007-09-25T16:12:00Z,2007-09-25T16:28:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C5FDBCB,Wenatchee,WENATR - Wenatchee River,2008-10-10T18:02:00Z,2008-10-10T18:03:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5FDC3F,Wenatchee,WENATR - Wenatchee River,2009-08-31T19:02:00Z,2009-08-31T19:04:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C5FDDE2,Wenatchee,WENATR - Wenatchee River,2007-12-11T13:11:00Z,2007-12-11T13:12:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C5FDEB7,Wenatchee,WENATR - Wenatchee River,2007-08-23T06:04:00Z,2007-08-23T07:08:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C5FDF95,Wenatchee,WENATR - Wenatchee River,2008-06-30T21:20:00Z,2008-06-30T21:23:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5FE218,Wenatchee,WENATR - Wenatchee River,2010-09-18T01:20:00Z,2010-09-18T01:21:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2011,2010,Wells Dam,At Wells,H,Open,1,631,31,4091.1,146,22,1891.7,0
3D9.257C5FE449,Wenatchee,WENATR - Wenatchee River,2007-07-25T14:06:00Z,2007-07-25T14:06:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C5FE562,Wenatchee,WENATR - Wenatchee River,2008-08-06T17:50:00Z,2008-08-06T17:51:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5FE736,Wenatchee,WENATR - Wenatchee River,2008-06-18T06:06:00Z,2008-11-16T11:14:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5FE96E,Wenatchee,WENATR - Wenatchee River,2008-08-16T17:49:00Z,2008-08-16T17:49:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5FECF2,Wenatchee,WENATR - Wenatchee River,2007-07-25T19:31:00Z,2008-05-12T05:40:00Z,PES - Peshastin Creek,Downstream,Wenatchee,2008,2007,Below,Downstream,H,Open,1,655,41,4960.4,19,10,153.3,1
3D9.257C5FEF3C,Wenatchee,WENATR - Wenatchee River,2008-08-24T16:31:00Z,2008-08-24T16:31:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C5FF412,Wenatchee,WENATR - Wenatchee River,2010-10-11T08:50:00Z,2010-10-11T08:52:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2011,2010,Wells Dam,At Wells,H,Open,1,631,31,4091.1,146,22,1891.7,0
3D9.257C5FF586,Wenatchee,WENATR - Wenatchee River,2007-09-12T16:07:00Z,2007-09-12T16:08:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C5FFBB5,Wenatchee,WENATR - Wenatchee River,2007-08-31T14:25:00Z,2008-04-08T16:48:00Z,TUF - Tumwater Dam Adult Fishway,Downstream,Wenatchee,2008,2007,Below,Downstream,H,Open,1,655,41,4960.4,19,10,153.3,1
3D9.257C600059,Wenatchee,WENATR - Wenatchee River,2008-08-28T17:08:00Z,2008-08-28T17:10:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C60026F,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2009-09-02T11:29:00Z,2010-05-11T18:54:00Z,"MAD - Mad River, Entiat River Basin",Downstream,Wenatchee,2010,2009,Below,Downstream,H,Open,1,626,28,3865.5,1,2,1.4,1
3D9.257C600448,Wenatchee,WENATR - Wenatchee River,2008-09-20T11:36:00Z,2008-09-20T11:36:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C600562,Wenatchee,WENATR - Wenatchee River,2008-10-14T02:03:00Z,2008-10-14T02:04:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C60095E,Wenatchee,WENATR - Wenatchee River,2008-09-01T16:17:00Z,2008-09-01T16:18:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C600A66,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2009-09-11T13:04:00Z,2010-04-29T13:35:00Z,PES - Peshastin Creek,Downstream,Wenatchee,2010,2009,Below,Downstream,H,Open,1,626,28,3865.5,1,2,1.4,1
3D9.257C600C7E,Wenatchee,WENATR - Wenatchee River,2007-09-14T07:42:00Z,2008-05-03T15:29:00Z,ENL - Lower Entiat River,Downstream,Wenatchee,2008,2007,Below,Downstream,H,Open,1,655,41,4960.4,19,10,153.3,1
3D9.257C600DC4,Wenatchee,WENATR - Wenatchee River,2008-06-04T11:43:00Z,2008-11-09T14:58:00Z,RRF - Rocky Reach Fishway,Downstream,Wenatchee,2009,2008,Below,Downstream,H,Open,1,644,37,5951,30,14,256.3,1
3D9.257C600EA8,Wenatchee,WENATR - Wenatchee River,2007-09-16T07:53:00Z,2007-09-16T07:54:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C600F13,Wenatchee,WENATR - Wenatchee River,2008-09-08T14:33:00Z,2008-09-08T14:33:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C600FA4,Wenatchee,WENATR - Wenatchee River,2009-09-10T07:56:00Z,2009-09-10T07:57:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C6010D7,Wenatchee,WENATR - Wenatchee River,2008-07-28T13:41:00Z,2008-07-28T13:42:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C601BFE,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2008-10-02T14:13:00Z,2009-05-03T21:34:00Z,ENL - Lower Entiat River,Downstream,Wenatchee,2009,2008,Below,Downstream,H,Open,1,644,37,5951,30,14,256.3,1
3D9.257C601D44,Wenatchee,WENATR - Wenatchee River,2008-08-14T17:04:00Z,2008-08-14T17:05:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C601DA3,Wenatchee,WENATR - Wenatchee River,2009-09-02T12:09:00Z,2009-09-02T12:09:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C602527,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2009-04-22T11:41:00Z,2009-05-08T01:54:00Z,ENL - Lower Entiat River,Downstream,Wenatchee,2009,2009,Below,Downstream,H,Open,1,644,37,5951,30,14,256.3,1
3D9.257C6027A0,Wenatchee,WENATR - Wenatchee River,2007-10-05T23:23:00Z,2007-10-05T23:24:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C602807,Wenatchee,WENATR - Wenatchee River,2008-09-15T01:01:00Z,2008-09-15T01:03:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C60281B,Wenatchee,WENATR - Wenatchee River,2009-08-30T10:22:00Z,2009-08-30T10:23:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C602B5A,Wenatchee,WENATR - Wenatchee River,2007-08-13T13:30:00Z,2007-08-13T18:15:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C602E2C,Wenatchee,WENATR - Wenatchee River,2008-05-30T10:59:00Z,2008-06-22T11:59:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2008,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C602EAB,Wenatchee,WENATR - Wenatchee River,2010-09-23T15:59:00Z,2011-03-09T13:47:00Z,ENL - Lower Entiat River,Downstream,Wenatchee,2011,2010,Below,Downstream,H,Open,1,631,31,4091.1,146,22,1891.7,1
3D9.257C603375,Wenatchee,WENATR - Wenatchee River,2007-07-13T11:31:00Z,2008-04-07T00:21:00Z,ENL - Lower Entiat River,Downstream,Wenatchee,2008,2007,Below,Downstream,H,Open,1,655,41,4960.4,19,10,153.3,1
3D9.257C60370C,Wenatchee,WENATR - Wenatchee River,2009-11-07T14:37:00Z,2009-11-08T16:01:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C60390E,Wenatchee,WENATR - Wenatchee River,2008-07-29T13:37:00Z,2008-07-29T13:37:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C603BB5,Wenatchee,WENATR - Wenatchee River,2007-09-21T16:06:00Z,2007-09-21T16:06:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C617A81,Wenatchee,WENATR - Wenatchee River,2009-09-22T11:21:00Z,2009-09-22T11:21:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C617BDB,Wenatchee,WENATR - Wenatchee River,2009-08-24T12:50:00Z,2009-08-24T12:50:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C617E4E,Wenatchee,WENATR - Wenatchee River,2010-09-13T16:10:00Z,2010-09-13T16:11:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2011,2010,Wells Dam,At Wells,H,Open,1,631,31,4091.1,146,22,1891.7,0
3D9.257C61843F,Wenatchee,WENATR - Wenatchee River,2009-09-20T16:11:00Z,2009-09-20T16:12:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C618BE7,Wenatchee,WENATR - Wenatchee River,2009-09-01T12:00:00Z,2009-10-30T19:01:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C6198F8,Wenatchee,WENATR - Wenatchee River,2008-07-10T07:49:00Z,2008-07-10T07:49:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2009,2008,Wells Dam,At Wells,H,Open,1,644,37,5951,30,14,256.3,0
3D9.257C619B2A,Wenatchee,WENATR - Wenatchee River,2010-09-27T17:42:00Z,2010-09-27T17:44:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2011,2010,Wells Dam,At Wells,H,Open,1,631,31,4091.1,146,22,1891.7,0
3D9.257C619B47,Wenatchee,WENATR - Wenatchee River,2009-09-15T11:10:00Z,2009-09-15T11:11:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C61A032,Wenatchee,WENATR - Wenatchee River,2009-09-26T18:44:00Z,2009-09-26T18:46:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C61A1A5,Wenatchee,WENATR - Wenatchee River,2009-08-24T12:54:00Z,2009-08-24T12:54:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2010,2009,Wells Dam,At Wells,H,Open,1,626,28,3865.5,1,2,1.4,0
3D9.257C61A7AF,Wenatchee,WENATR - Wenatchee River,2007-08-16T14:47:00Z,2007-08-16T14:48:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C61A8CE,Wenatchee,WENATR - Wenatchee River,2007-10-25T09:15:00Z,2007-10-25T09:16:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2008,2007,Wells Dam,At Wells,H,Open,1,655,41,4960.4,19,10,153.3,0
3D9.257C61AC21,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2009-09-21T19:51:00Z,2010-05-13T18:11:00Z,RRJ - Rocky Reach Dam Juvenile,Downstream,Wenatchee,2010,2009,Below,Downstream,H,Open,1,626,28,3865.5,1,2,1.4,1
