STN,DATE,HR,TEMP AT SENSOR (C),TDG%,SPILL (KCFS),TOTAL FLOW (KCFS),FB ELEV (FT),TW ELEV (FT),Station,FileMonth,DateTime,Date
WEL,2024-09-01,8,19.6,104.7,5.4,69.3,780.6,708.8,WEL,Sep2024,2024-09-01T08:00:00Z,2024-09-01
WEL,2024-09-01,9,19.7,104.9,0,62.9,780.2,708.7,WEL,Sep2024,2024-09-01T09:00:00Z,2024-09-01
WEL,2024-09-01,10,19.7,105,0,75.5,780,709.7,WEL,Sep2024,2024-09-01T10:00:00Z,2024-09-01
WEL,2024-09-01,11,19.8,105.4,0,74.3,779.8,709.7,WEL,Sep2024,2024-09-01T11:00:00Z,2024-09-01
WEL,2024-09-01,12,19.8,105.8,0,81.2,779.3,710.3,WEL,Sep2024,2024-09-01T12:00:00Z,2024-09-01
WEL,2024-09-01,13,19.9,106.1,0,59.2,779.7,708.7,WEL,Sep2024,2024-09-01T13:00:00Z,2024-09-01
WEL,2024-09-01,14,20.2,106.7,0,72.2,779.3,709.1,WEL,Sep2024,2024-09-01T14:00:00Z,2024-09-01
WEL,2024-09-01,15,20.3,107.1,0,67.4,779.7,709.2,WEL,Sep2024,2024-09-01T15:00:00Z,2024-09-01
WEL,2024-09-01,16,20.4,107.5,0,78.7,779.2,709.7,WEL,Sep2024,2024-09-01T16:00:00Z,2024-09-01
WEL,2024-09-01,17,20.1,107.6,0,113.4,779.3,711.6,WEL,Sep2024,2024-09-01T17:00:00Z,2024-09-01
WEL,2024-09-01,18,20,107.4,0,109.3,778.9,712,WEL,Sep2024,2024-09-01T18:00:00Z,2024-09-01
WEL,2024-09-01,19,20,107.4,0,109.2,779,711.5,WEL,Sep2024,2024-09-01T19:00:00Z,2024-09-01
WEL,2024-09-01,20,20,107.2,0,93.7,779.3,709.5,WEL,Sep2024,2024-09-01T20:00:00Z,2024-09-01
WEL,2024-09-01,21,19.9,107.1,0,87.9,779.1,709.5,WEL,Sep2024,2024-09-01T21:00:00Z,2024-09-01
WEL,2024-09-01,22,19.9,106.8,0,94.7,779.4,709.9,WEL,Sep2024,2024-09-01T22:00:00Z,2024-09-01
WEL,2024-09-01,23,19.9,106.7,0,81.7,779.9,708.3,WEL,Sep2024,2024-09-01T23:00:00Z,2024-09-01
WEL,2024-09-01,24,19.9,106.4,0,70.3,779.9,707.3,WEL,Sep2024,2024-09-02T00:00:00Z,2024-09-02
WEL,2024-09-02,1,19.9,106.2,0,54.8,780.1,706.2,WEL,Sep2024,2024-09-02T01:00:00Z,2024-09-02
WEL,2024-09-02,2,19.8,106.1,0,62.8,779.8,707,WEL,Sep2024,2024-09-02T02:00:00Z,2024-09-02
WEL,2024-09-02,3,19.8,106,0,62.9,780.2,707,WEL,Sep2024,2024-09-02T03:00:00Z,2024-09-02
WEL,2024-09-02,4,19.8,106,0,59,779.7,706.9,WEL,Sep2024,2024-09-02T04:00:00Z,2024-09-02
WEL,2024-09-02,5,19.8,105.8,0,45.2,779.8,706.7,WEL,Sep2024,2024-09-02T05:00:00Z,2024-09-02
WEL,2024-09-02,6,19.8,105.8,0,62.5,779.3,707.8,WEL,Sep2024,2024-09-02T06:00:00Z,2024-09-02
WEL,2024-09-02,7,19.8,105.8,0,64.7,779.9,708.1,WEL,Sep2024,2024-09-02T07:00:00Z,2024-09-02
WEL,2024-09-02,8,19.8,105.6,0,62.5,779.1,708,WEL,Sep2024,2024-09-02T08:00:00Z,2024-09-02
WEL,2024-09-02,9,19.8,105.6,0,61.4,779.5,708.3,WEL,Sep2024,2024-09-02T09:00:00Z,2024-09-02
WEL,2024-09-02,10,19.8,105.7,0,64.8,779.2,708.6,WEL,Sep2024,2024-09-02T10:00:00Z,2024-09-02
WEL,2024-09-02,11,19.8,106,0,64.3,779.4,708.5,WEL,Sep2024,2024-09-02T11:00:00Z,2024-09-02
WEL,2024-09-02,12,19.9,106.1,0,65.9,779.2,708.7,WEL,Sep2024,2024-09-02T12:00:00Z,2024-09-02
WEL,2024-09-02,13,19.9,106.4,0,66.9,779.3,708.9,WEL,Sep2024,2024-09-02T13:00:00Z,2024-09-02
WEL,2024-09-02,14,20,106.7,0,68,779.2,708.6,WEL,Sep2024,2024-09-02T14:00:00Z,2024-09-02
WEL,2024-09-02,15,20,106.7,0,66.6,779.1,708.9,WEL,Sep2024,2024-09-02T15:00:00Z,2024-09-02
WEL,2024-09-02,16,20.1,106.9,0,83.2,778.9,709.5,WEL,Sep2024,2024-09-02T16:00:00Z,2024-09-02
WEL,2024-09-02,17,20,106.9,0,80.2,778.9,709.8,WEL,Sep2024,2024-09-02T17:00:00Z,2024-09-02
WEL,2024-09-02,18,20,106.8,0,98.8,778.3,711.8,WEL,Sep2024,2024-09-02T18:00:00Z,2024-09-02
WEL,2024-09-02,19,20,106.8,0,92.7,778.8,710.1,WEL,Sep2024,2024-09-02T19:00:00Z,2024-09-02
WEL,2024-09-02,20,20,106.7,0,78.7,778.4,708.7,WEL,Sep2024,2024-09-02T20:00:00Z,2024-09-02
WEL,2024-09-02,21,20,106.5,0,86.7,778.5,708.4,WEL,Sep2024,2024-09-02T21:00:00Z,2024-09-02
WEL,2024-09-02,22,20,106.4,0,80.8,778.6,708,WEL,Sep2024,2024-09-02T22:00:00Z,2024-09-02
WEL,2024-09-02,23,20,106.2,0,58.1,778.5,706.6,WEL,Sep2024,2024-09-02T23:00:00Z,2024-09-02
WEL,2024-09-02,24,20,106.1,0,54.1,778.7,705.8,WEL,Sep2024,2024-09-03T00:00:00Z,2024-09-03
WEL,2024-09-03,1,20,106.1,0,47.2,778.8,705.8,WEL,Sep2024,2024-09-03T01:00:00Z,2024-09-03
WEL,2024-09-03,2,20,106.1,0,45.5,778.6,705.7,WEL,Sep2024,2024-09-03T02:00:00Z,2024-09-03
WEL,2024-09-03,3,20,105.8,0,47.5,778.6,706.3,WEL,Sep2024,2024-09-03T03:00:00Z,2024-09-03
WEL,2024-09-03,4,20,105.8,0,47.3,778.4,706.4,WEL,Sep2024,2024-09-03T04:00:00Z,2024-09-03
WEL,2024-09-03,5,20,105.7,0,62.1,778.3,707.8,WEL,Sep2024,2024-09-03T05:00:00Z,2024-09-03
WEL,2024-09-03,6,20,105.7,0,58.3,778.2,707.3,WEL,Sep2024,2024-09-03T06:00:00Z,2024-09-03
WEL,2024-09-03,7,20,105.5,0,73.8,777.8,708.9,WEL,Sep2024,2024-09-03T07:00:00Z,2024-09-03
WEL,2024-09-03,8,20,105.7,0,62.8,778,707.8,WEL,Sep2024,2024-09-03T08:00:00Z,2024-09-03
WEL,2024-09-03,9,20,105.7,0,60,777.8,707.5,WEL,Sep2024,2024-09-03T09:00:00Z,2024-09-03
WEL,2024-09-03,10,20,105.7,0,52.8,778,707.9,WEL,Sep2024,2024-09-03T10:00:00Z,2024-09-03
WEL,2024-09-03,11,20.1,105.8,0,58.7,777.6,708.2,WEL,Sep2024,2024-09-03T11:00:00Z,2024-09-03
WEL,2024-09-03,12,20.2,106.1,0,60.1,777.6,708.2,WEL,Sep2024,2024-09-03T12:00:00Z,2024-09-03
WEL,2024-09-03,13,20.3,106.5,0,60.5,777.2,708.1,WEL,Sep2024,2024-09-03T13:00:00Z,2024-09-03
WEL,2024-09-03,14,20.5,106.9,0,63.9,777.4,708.3,WEL,Sep2024,2024-09-03T14:00:00Z,2024-09-03
WEL,2024-09-03,15,20.5,107.2,0,72.9,777.2,709.2,WEL,Sep2024,2024-09-03T15:00:00Z,2024-09-03
WEL,2024-09-03,16,20.6,107.5,0,88.1,777.1,710.2,WEL,Sep2024,2024-09-03T16:00:00Z,2024-09-03
WEL,2024-09-03,17,20.8,107.6,0,79.2,776.8,710,WEL,Sep2024,2024-09-03T17:00:00Z,2024-09-03
WEL,2024-09-03,18,20.6,107.3,0,96.7,776.4,712,WEL,Sep2024,2024-09-03T18:00:00Z,2024-09-03
WEL,2024-09-03,19,20.5,106.8,0,96.1,776.8,711.6,WEL,Sep2024,2024-09-03T19:00:00Z,2024-09-03
WEL,2024-09-03,20,20.3,106.5,0,89.1,776.7,709.4,WEL,Sep2024,2024-09-03T20:00:00Z,2024-09-03
WEL,2024-09-03,21,20.3,106.1,0,111.8,775.9,710.6,WEL,Sep2024,2024-09-03T21:00:00Z,2024-09-03
WEL,2024-09-03,22,20.1,105.4,0,104.9,776.5,709.2,WEL,Sep2024,2024-09-03T22:00:00Z,2024-09-03
WEL,2024-09-03,23,20.1,105.3,0,59.4,776.7,706,WEL,Sep2024,2024-09-03T23:00:00Z,2024-09-03
WEL,2024-09-03,24,20.1,105,0,51.6,776.8,706.5,WEL,Sep2024,2024-09-04T00:00:00Z,2024-09-04
WEL,2024-09-04,1,20.1,104.8,0,45.2,777.5,706.4,WEL,Sep2024,2024-09-04T01:00:00Z,2024-09-04
WEL,2024-09-04,2,20.1,104.7,0,45.7,776.4,706.6,WEL,Sep2024,2024-09-04T02:00:00Z,2024-09-04
WEL,2024-09-04,3,20.1,104.6,0,46.2,777.1,706.4,WEL,Sep2024,2024-09-04T03:00:00Z,2024-09-04
WEL,2024-09-04,4,20.2,104.4,0,41,776.2,706.3,WEL,Sep2024,2024-09-04T04:00:00Z,2024-09-04
WEL,2024-09-04,5,20.2,104.4,0,44.3,776.4,706.9,WEL,Sep2024,2024-09-04T05:00:00Z,2024-09-04
WEL,2024-09-04,6,20.2,104.3,0,44.2,776.2,707.2,WEL,Sep2024,2024-09-04T06:00:00Z,2024-09-04
WEL,2024-09-04,7,20.2,104.1,0,41.2,776.2,706.8,WEL,Sep2024,2024-09-04T07:00:00Z,2024-09-04
WEL,2024-09-04,8,20.2,104.1,0,41.3,776.1,706.5,WEL,Sep2024,2024-09-04T08:00:00Z,2024-09-04
WEL,2024-09-04,9,20.2,104.3,0,42.2,776,706.4,WEL,Sep2024,2024-09-04T09:00:00Z,2024-09-04
WEL,2024-09-04,10,20.2,104.6,0,40.3,775.8,706.8,WEL,Sep2024,2024-09-04T10:00:00Z,2024-09-04
WEL,2024-09-04,11,20.3,104.8,0,40.3,775.9,706.8,WEL,Sep2024,2024-09-04T11:00:00Z,2024-09-04
WEL,2024-09-04,12,20.4,105.2,0,40.4,775.8,706.6,WEL,Sep2024,2024-09-04T12:00:00Z,2024-09-04
WEL,2024-09-04,13,20.7,105.9,0,39.9,775.8,706.6,WEL,Sep2024,2024-09-04T13:00:00Z,2024-09-04
WEL,2024-09-04,14,20.9,106.6,0,39.9,776.2,706.4,WEL,Sep2024,2024-09-04T14:00:00Z,2024-09-04
WEL,2024-09-04,15,21.3,107,0,39.9,776.8,706.3,WEL,Sep2024,2024-09-04T15:00:00Z,2024-09-04
WEL,2024-09-04,16,21.5,107.7,0,39.7,777.3,706.5,WEL,Sep2024,2024-09-04T16:00:00Z,2024-09-04
WEL,2024-09-04,17,21.4,107.8,0,53.2,777.7,707.4,WEL,Sep2024,2024-09-04T17:00:00Z,2024-09-04
WEL,2024-09-04,18,21.5,108,0,54.1,778.1,707.8,WEL,Sep2024,2024-09-04T18:00:00Z,2024-09-04
WEL,2024-09-04,19,21.6,108.1,0,73,778.2,708.7,WEL,Sep2024,2024-09-04T19:00:00Z,2024-09-04
WEL,2024-09-04,20,21.2,107.5,0,52.8,779.1,706.7,WEL,Sep2024,2024-09-04T20:00:00Z,2024-09-04
WEL,2024-09-04,21,21.5,107.1,0,69.9,779.1,707.2,WEL,Sep2024,2024-09-04T21:00:00Z,2024-09-04
WEL,2024-09-04,22,20.9,106.4,3.5,66,779.7,707.9,WEL,Sep2024,2024-09-04T22:00:00Z,2024-09-04
WEL,2024-09-04,23,20.8,106.2,0.7,63.2,779.2,707.2,WEL,Sep2024,2024-09-04T23:00:00Z,2024-09-04
WEL,2024-09-04,24,20.6,105.4,0,52.4,779.7,706.7,WEL,Sep2024,2024-09-05T00:00:00Z,2024-09-05
WEL,2024-09-05,1,20.6,105.1,0,47.3,779.4,706.6,WEL,Sep2024,2024-09-05T01:00:00Z,2024-09-05
WEL,2024-09-05,2,20.4,104.6,0,77.1,779.6,708.7,WEL,Sep2024,2024-09-05T02:00:00Z,2024-09-05
WEL,2024-09-05,3,20.4,104.3,0,47.3,779.6,706.6,WEL,Sep2024,2024-09-05T03:00:00Z,2024-09-05
WEL,2024-09-05,4,20.4,104.1,0,47.2,779.3,706.8,WEL,Sep2024,2024-09-05T04:00:00Z,2024-09-05
WEL,2024-09-05,5,20.4,103.9,0,49.7,779.6,707.7,WEL,Sep2024,2024-09-05T05:00:00Z,2024-09-05
WEL,2024-09-05,6,20.4,103.7,0,39.5,779.3,706.9,WEL,Sep2024,2024-09-05T06:00:00Z,2024-09-05
WEL,2024-09-05,7,20.4,103.5,0,39.7,779.8,706.5,WEL,Sep2024,2024-09-05T07:00:00Z,2024-09-05
WEL,2024-09-05,8,20.4,103.2,0,40.1,779.5,706.6,WEL,Sep2024,2024-09-05T08:00:00Z,2024-09-05
WEL,2024-09-05,9,20.4,103.2,0,52.3,779.2,707.4,WEL,Sep2024,2024-09-05T09:00:00Z,2024-09-05
WEL,2024-09-05,10,20.5,103.9,0,51.4,779.2,707.5,WEL,Sep2024,2024-09-05T10:00:00Z,2024-09-05
WEL,2024-09-05,11,20.6,104.6,0,57,778.9,707.9,WEL,Sep2024,2024-09-05T11:00:00Z,2024-09-05
WEL,2024-09-05,12,20.7,105,0,65.5,778.9,708.5,WEL,Sep2024,2024-09-05T12:00:00Z,2024-09-05
WEL,2024-09-05,13,20.9,105.7,0,78.3,778.7,709.4,WEL,Sep2024,2024-09-05T13:00:00Z,2024-09-05
WEL,2024-09-05,14,21.2,106.5,0,74.9,778.8,709.4,WEL,Sep2024,2024-09-05T14:00:00Z,2024-09-05
WEL,2024-09-05,15,21.2,106.9,0,79.2,778.5,709.8,WEL,Sep2024,2024-09-05T15:00:00Z,2024-09-05
WEL,2024-09-05,16,21.1,107,0,93,778.6,711.1,WEL,Sep2024,2024-09-05T16:00:00Z,2024-09-05
WEL,2024-09-05,17,21,107,0,84.3,778.6,710.5,WEL,Sep2024,2024-09-05T17:00:00Z,2024-09-05
WEL,2024-09-05,18,21,106.9,0,88.1,778.9,710.5,WEL,Sep2024,2024-09-05T18:00:00Z,2024-09-05
WEL,2024-09-05,19,20.7,106.6,0,85.1,779.1,710,WEL,Sep2024,2024-09-05T19:00:00Z,2024-09-05
WEL,2024-09-05,20,20.6,106.2,0,89.6,779.9,709.7,WEL,Sep2024,2024-09-05T20:00:00Z,2024-09-05
WEL,2024-09-05,21,20.6,105.8,0,57.4,780.3,707.1,WEL,Sep2024,2024-09-05T21:00:00Z,2024-09-05
WEL,2024-09-05,22,20.6,105.8,0,54.6,780.5,706.8,WEL,Sep2024,2024-09-05T22:00:00Z,2024-09-05
WEL,2024-09-05,23,20.5,105.5,0,94.8,780.5,710,WEL,Sep2024,2024-09-05T23:00:00Z,2024-09-05
WEL,2024-09-05,24,20.4,105.4,0,93.8,780.6,709.6,WEL,Sep2024,2024-09-06T00:00:00Z,2024-09-06
WEL,2024-09-06,1,20.4,105.2,0,95.4,780.3,710.2,WEL,Sep2024,2024-09-06T01:00:00Z,2024-09-06
WEL,2024-09-06,2,20.4,105.2,0,95.7,779.7,710.4,WEL,Sep2024,2024-09-06T02:00:00Z,2024-09-06
WEL,2024-09-06,3,20.4,105.1,0,68.8,779.7,708.6,WEL,Sep2024,2024-09-06T03:00:00Z,2024-09-06
WEL,2024-09-06,4,20.4,105.1,0,68.1,779,708.6,WEL,Sep2024,2024-09-06T04:00:00Z,2024-09-06
WEL,2024-09-06,5,20.4,105.1,0,67.9,779.5,708.6,WEL,Sep2024,2024-09-06T05:00:00Z,2024-09-06
WEL,2024-09-06,6,20.4,105.1,0,57.7,779.1,708.1,WEL,Sep2024,2024-09-06T06:00:00Z,2024-09-06
WEL,2024-09-06,7,,,0,64.1,779.1,708.6,WEL,Sep2024,2024-09-06T07:00:00Z,2024-09-06
WEL,2024-09-06,8,20.3,105,0,68.3,779.1,708.7,WEL,Sep2024,2024-09-06T08:00:00Z,2024-09-06
WEL,2024-09-06,9,20.3,105.1,0,64.8,779,708.2,WEL,Sep2024,2024-09-06T09:00:00Z,2024-09-06
WEL,2024-09-06,10,20.4,105.2,0,55.8,779.1,707.5,WEL,Sep2024,2024-09-06T10:00:00Z,2024-09-06
WEL,2024-09-06,11,20.4,105.4,0,49.5,779,707.8,WEL,Sep2024,2024-09-06T11:00:00Z,2024-09-06
WEL,2024-09-06,12,20.5,105.7,0,68.4,778.9,709.2,WEL,Sep2024,2024-09-06T12:00:00Z,2024-09-06
WEL,2024-09-06,13,20.6,106.2,0,76.2,779,709.5,WEL,Sep2024,2024-09-06T13:00:00Z,2024-09-06
WEL,2024-09-06,14,20.7,106.4,0,93,778.8,710.6,WEL,Sep2024,2024-09-06T14:00:00Z,2024-09-06
WEL,2024-09-06,15,20.9,106.9,0,109.6,778.9,712.4,WEL,Sep2024,2024-09-06T15:00:00Z,2024-09-06
WEL,2024-09-06,16,21,107.5,0,112,779,712.4,WEL,Sep2024,2024-09-06T16:00:00Z,2024-09-06
WEL,2024-09-06,17,20.8,107.2,0,90.9,779.4,711.4,WEL,Sep2024,2024-09-06T17:00:00Z,2024-09-06
WEL,2024-09-06,18,20.6,106.8,0,107.5,779.2,713,WEL,Sep2024,2024-09-06T18:00:00Z,2024-09-06
WEL,2024-09-06,19,20.6,106.5,0,121.8,779.7,713,WEL,Sep2024,2024-09-06T19:00:00Z,2024-09-06
WEL,2024-09-06,20,20.5,106.4,0,108.5,780.1,711.5,WEL,Sep2024,2024-09-06T20:00:00Z,2024-09-06
WEL,2024-09-06,21,20.4,106.1,0,95.7,780.3,710.6,WEL,Sep2024,2024-09-06T21:00:00Z,2024-09-06
WEL,2024-09-06,22,20.4,105.9,0,126.3,779.5,713.2,WEL,Sep2024,2024-09-06T22:00:00Z,2024-09-06
WEL,2024-09-06,23,20.4,105.9,0,121.8,780,712.8,WEL,Sep2024,2024-09-06T23:00:00Z,2024-09-06
WEL,2024-09-06,24,20.3,105.8,0,128,779.6,713.3,WEL,Sep2024,2024-09-07T00:00:00Z,2024-09-07
WEL,2024-09-07,1,20.3,105.7,0,120.6,778.6,712.4,WEL,Sep2024,2024-09-07T01:00:00Z,2024-09-07
WEL,2024-09-07,2,20.3,105.7,0,106,778.5,711.9,WEL,Sep2024,2024-09-07T02:00:00Z,2024-09-07
WEL,2024-09-07,3,20.3,105.5,0,80.5,778.3,709.3,WEL,Sep2024,2024-09-07T03:00:00Z,2024-09-07
WEL,2024-09-07,4,20.3,105.4,0,39.2,777.8,706.5,WEL,Sep2024,2024-09-07T04:00:00Z,2024-09-07
WEL,2024-09-07,5,20.3,105.1,0,35.6,777.7,707.2,WEL,Sep2024,2024-09-07T05:00:00Z,2024-09-07
WEL,2024-09-07,6,20.2,105,0,27.6,778,706.7,WEL,Sep2024,2024-09-07T06:00:00Z,2024-09-07
WEL,2024-09-07,7,20.2,104.7,0,24.1,778,705.8,WEL,Sep2024,2024-09-07T07:00:00Z,2024-09-07
WEL,2024-09-07,8,20.2,104.9,0,25.8,778.2,705.5,WEL,Sep2024,2024-09-07T08:00:00Z,2024-09-07
WEL,2024-09-07,9,20.2,104.6,0,27.7,778.4,706.2,WEL,Sep2024,2024-09-07T09:00:00Z,2024-09-07
WEL,2024-09-07,10,20.3,104.7,0,29.7,778.7,706,WEL,Sep2024,2024-09-07T10:00:00Z,2024-09-07
WEL,2024-09-07,11,20.4,105,0,31.8,778.8,706,WEL,Sep2024,2024-09-07T11:00:00Z,2024-09-07
WEL,2024-09-07,12,20.5,105.6,0,33.6,779.2,706,WEL,Sep2024,2024-09-07T12:00:00Z,2024-09-07
WEL,2024-09-07,13,20.8,106.1,0,33.7,779.6,706.4,WEL,Sep2024,2024-09-07T13:00:00Z,2024-09-07
WEL,2024-09-07,14,20.8,106.4,0.1,33.5,780.2,706.9,WEL,Sep2024,2024-09-07T14:00:00Z,2024-09-07
WEL,2024-09-07,15,20.6,106.9,2.5,84.5,780.1,710.9,WEL,Sep2024,2024-09-07T15:00:00Z,2024-09-07
WEL,2024-09-07,16,20.9,107.6,0.3,103.9,780.4,711.7,WEL,Sep2024,2024-09-07T16:00:00Z,2024-09-07
WEL,2024-09-07,17,20.9,108,0,116.2,780.1,712.5,WEL,Sep2024,2024-09-07T17:00:00Z,2024-09-07
WEL,2024-09-07,18,20.7,107.9,0,104.7,780.2,713,WEL,Sep2024,2024-09-07T18:00:00Z,2024-09-07
WEL,2024-09-07,19,20.4,107.5,0,92.5,780.5,711.1,WEL,Sep2024,2024-09-07T19:00:00Z,2024-09-07
WEL,2024-09-07,20,20.4,107.2,0,93.7,780.3,711.4,WEL,Sep2024,2024-09-07T20:00:00Z,2024-09-07
WEL,2024-09-07,21,20.3,106.9,0,118.7,780,712.7,WEL,Sep2024,2024-09-07T21:00:00Z,2024-09-07
WEL,2024-09-07,22,20.3,106.8,0,112.8,780.3,711.7,WEL,Sep2024,2024-09-07T22:00:00Z,2024-09-07
WEL,2024-09-07,23,20.2,106.6,0,101.5,780.3,710.4,WEL,Sep2024,2024-09-07T23:00:00Z,2024-09-07
WEL,2024-09-07,24,20.2,106.4,0,85,780.1,709.6,WEL,Sep2024,2024-09-08T00:00:00Z,2024-09-08
WEL,2024-09-08,1,20.2,106.4,0,65.7,779.9,707.9,WEL,Sep2024,2024-09-08T01:00:00Z,2024-09-08
WEL,2024-09-08,2,20.2,106.4,0,50.2,780.4,707.1,WEL,Sep2024,2024-09-08T02:00:00Z,2024-09-08
