Tag Code,Mark Site Name,Mark Date MMDDYYYY,Release Site Name,Release Date MMDDYYYY,Species Code,Species Name,Rear Type Code,Rear Type Name,Mark Count
3D9.1C2C5703FF,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C570428,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C5704BE,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C570581,TURO - Turtle Rock Pond,5/6/2008,WENATR - Wenatchee River,5/6/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C5705ED,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C570603,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C570734,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C570741,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C570768,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C5707D1,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C5707EC,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C570820,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C57084A,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C5708A9,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C5708C9,TURO - Turtle Rock Pond,5/6/2008,WENATR - Wenatchee River,5/6/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C5709CD,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C570A19,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C570AC1,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C570BF9,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C570D2F,TURO - Turtle Rock Pond,5/6/2008,WENATR - Wenatchee River,5/6/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C570DCD,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C570EC1,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C589FD5,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C58A073,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C58A100,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C58A160,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C58A28E,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C58A2E0,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C58A339,TURO - Turtle Rock Pond,5/6/2008,WENATR - Wenatchee River,5/6/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C58A368,TURO - Turtle Rock Pond,5/6/2008,WENATR - Wenatchee River,5/6/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C58A3B5,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C58A83A,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C58A887,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C58A88E,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C58A8B7,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C58A999,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C58AB74,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C58ABA9,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C5902ED,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C5903E1,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C590425,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C5905BF,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C590664,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C59080F,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C59084D,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C590AD1,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C590AEB,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C590B37,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C590B38,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C590B6E,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C590CC2,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C590DCA,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C590E86,TURO - Turtle Rock Pond,5/6/2008,WENATR - Wenatchee River,5/6/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C590EDE,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C590FD6,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C591068,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C5910B4,TURO - Turtle Rock Pond,5/6/2008,WENATR - Wenatchee River,5/6/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C591116,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C59125F,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C591742,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C591781,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C5917FA,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C59181A,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C593A9E,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C593AAB,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C593C24,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C593D5E,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C593ECD,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C593F67,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C59408F,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594095,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C59410A,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594178,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C5941E9,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594325,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C59434E,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C59438F,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C5948D2,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594955,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C59498F,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C5949D3,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594A27,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594AA7,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594B60,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594BF4,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594BFB,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594C9A,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594CC9,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594D96,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594E89,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594F5D,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594F6F,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594F80,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C594FAC,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C59501B,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C59501D,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C595065,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C596A46,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C597249,TURO - Turtle Rock Pond,5/6/2008,WENATR - Wenatchee River,5/6/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C597816,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C83F14C,EBNK - East Bank Hatchery,5/5/2009,WENATR - Wenatchee River,5/5/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C83F7B6,CHEL - Chelan PUD Hatchery,5/5/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C83FE97,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C83FED4,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84429C,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C844411,EBNK - East Bank Hatchery,5/5/2009,WENATR - Wenatchee River,5/5/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C844757,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C846DA8,EBNK - East Bank Hatchery,5/5/2009,WENATR - Wenatchee River,5/5/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C846EC4,EBNK - East Bank Hatchery,5/7/2010,WENATR - Wenatchee River,5/7/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C847AF2,EBNK - East Bank Hatchery,5/5/2009,WENATR - Wenatchee River,5/5/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C848129,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C848A0B,EBNK - East Bank Hatchery,5/5/2009,WENATR - Wenatchee River,5/5/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C848F34,EBNK - East Bank Hatchery,5/5/2009,WENATR - Wenatchee River,5/5/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C849299,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84AA1A,CHEL - Chelan PUD Hatchery,5/5/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84AB8F,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84AD5C,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84B20E,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/8/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84B29B,EBNK - East Bank Hatchery,9/2/2008,WENATR - Wenatchee River,3/27/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84C0AA,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84C75F,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84C801,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84C901,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84C9A8,EBNK - East Bank Hatchery,5/5/2009,WENATR - Wenatchee River,5/5/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84CFF8,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84D107,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84D163,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84D28A,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84D32D,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84D7D4,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C84E475,EBNK - East Bank Hatchery,9/10/2008,WENATR - Wenatchee River,5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C85A710,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C85AE9A,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C85C105,EBNK - East Bank Hatchery,5/5/2009,WENATR - Wenatchee River,5/5/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C85C119,EBNK - East Bank Hatchery,5/10/2010,WENATR - Wenatchee River,5/10/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C85C164,EBNK - East Bank Hatchery,5/5/2009,WENATR - Wenatchee River,5/5/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C85C3B8,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C85D913,EBNK - East Bank Hatchery,5/6/2010,WENATR - Wenatchee River,5/6/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C85DAD8,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C85E42D,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C85E781,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/8/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C85E9D7,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/8/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C85ED1D,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C85F553,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C85F5A7,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C85F703,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C860004,EBNK - East Bank Hatchery,9/2/2008,WENATR - Wenatchee River,3/27/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C860594,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/8/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C86100B,EBNK - East Bank Hatchery,5/5/2009,WENATR - Wenatchee River,5/5/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C8613F6,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C861669,EBNK - East Bank Hatchery,9/9/2008,WENATR - Wenatchee River,5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C862054,EBNK - East Bank Hatchery,5/17/2010,WENATR - Wenatchee River,5/17/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C862B7A,CHEL - Chelan PUD Hatchery,5/5/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C862FCC,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C86303D,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C863234,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C8632FB,EBNK - East Bank Hatchery,9/2/2008,WENATR - Wenatchee River,3/27/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C863362,CHEL - Chelan PUD Hatchery,5/5/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C863523,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C863559,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C8635A9,CHEL - Chelan PUD Hatchery,5/5/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C86363C,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C863ABB,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C863CD6,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C863ED9,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C86490B,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C92964A,EBNK - East Bank Hatchery,5/11/2010,WENATR - Wenatchee River,5/11/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C94433A,EBNK - East Bank Hatchery,9/2/2008,WENATR - Wenatchee River,3/27/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C95A68C,CHEL - Chelan PUD Hatchery,10/8/2008,WENATR - Wenatchee River,5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C95A804,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C95A865,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C95A94B,CHEL - Chelan PUD Hatchery,5/4/2009,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C95AE4A,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C95B06A,EBNK - East Bank Hatchery,9/2/2008,WENATR - Wenatchee River,3/27/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C95B192,EBNK - East Bank Hatchery,9/2/2008,WENATR - Wenatchee River,3/27/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C95B1D1,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C95B252,EBNK - East Bank Hatchery,9/2/2008,WENATR - Wenatchee River,3/27/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C95B726,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C95BABC,EBNK - East Bank Hatchery,5/6/2009,WENATR - Wenatchee River,5/6/2009,3,Steelhead,H,Hatchery Reared,1
